player_name,acceleration,sprint_speed,agility,balance,reactions,ball_control,composure,positioning,finishing,shot_power,long_shots,volleys,penalties,vision,crossing,free_kick,short_pass,long_pass,pass_curve,interceptions,heading,marking,standing_tackle,sliding_tackle,jumping,stamina,strength,aggression,classification
Georginio Wijnaldum,78,75,78,79,82,84,82,80,70,77,71,74,75,79,67,70,84,76,76,74,73,70,73,65,81,86,69,64,all_rounders_passers
Lucas Rodrigues M. Silva,95,90,95,91,76,81,79,79,72,80,75,70,75,74,76,74,78,74,69,51,51,31,44,52,70,66,51,68,technical_finishing_attackers
Kieran Trippier,77,76,74,74,82,80,73,76,45,74,67,50,67,80,92,80,78,78,87,81,73,77,83,80,74,89,65,70,all_rounders_passers
Samuel Castillejo Azuaga,85,86,83,78,82,83,71,83,79,78,70,58,59,83,82,75,81,79,78,50,43,45,43,25,63,55,50,48,technical_finishing_attackers
Bruno Miguel Borges Fernandes,79,77,76,78,84,85,83,79,72,87,88,84,81,86,84,81,84,82,83,69,58,58,66,53,72,89,67,62,all_rounders_passers
Bas Dost,49,54,32,32,85,74,81,89,87,82,72,85,88,68,38,30,73,37,61,39,94,38,45,26,51,82,92,70,technical_finishing_attackers
Allan Marques Loureiro,81,71,83,80,87,80,77,80,69,71,62,56,53,80,70,49,83,77,65,87,59,86,86,80,69,96,72,86,all_rounders_passers
Javier Pastore,70,70,79,63,78,87,80,79,73,79,77,79,76,88,77,69,87,84,84,70,62,45,60,51,49,62,65,66,all_rounders_passers
Alessandro Florenzi,87,83,88,83,79,82,80,83,70,83,83,88,76,76,77,80,83,75,73,78,70,74,80,79,74,91,67,80,all_rounders_passers
Iván Marcano Sierra,67,70,58,56,79,68,73,30,43,66,42,34,45,48,49,37,77,68,39,82,84,86,85,80,92,78,77,83,def_ball_winners
Federico Fazio,36,44,29,32,85,73,87,32,42,64,26,35,26,47,44,37,65,63,46,86,90,86,86,78,41,74,92,85,strong_defensive_minded
Aleksandar Kolarov,74,70,63,58,85,77,89,76,55,92,84,64,75,77,92,87,77,77,86,82,80,82,83,82,80,85,77,86,all_rounders_passers
Steven N'Zonzi,44,56,36,31,82,82,86,71,64,80,66,55,57,78,59,42,80,78,74,85,79,82,80,76,75,86,93,87,all_rounders_passers
Thomas Meunier,74,82,63,49,81,83,79,81,77,78,79,80,65,71,84,56,83,74,74,76,75,77,83,81,72,93,86,73,all_rounders_passers
Daniel Alves da Silva,77,80,85,88,77,87,80,75,61,87,79,68,70,78,86,74,82,79,80,80,72,72,80,83,81,75,55,79,all_rounders_passers
Lucas Hernández,80,85,70,67,81,80,73,51,42,63,47,38,34,55,79,28,81,63,53,82,84,72,84,87,84,77,76,83,all_rounders_passers
Rodrigo Hernández Cascante,71,66,69,72,80,83,72,76,68,71,77,59,46,82,63,54,82,80,65,81,75,71,80,72,69,87,76,63,all_rounders_passers
Thomas Teye Partey,73,77,72,53,77,82,75,60,63,80,76,53,46,73,58,58,86,80,62,79,68,81,84,81,85,88,81,76,all_rounders_passers
Gelson Dany Batalha Martins,96,95,95,93,83,83,85,83,66,73,70,75,66,80,82,60,79,55,83,43,52,55,46,36,66,88,48,60,technical_finishing_attackers
Lucas Pezzini Leiva,67,67,78,80,82,78,86,66,62,77,66,59,61,81,63,47,82,81,74,87,72,82,82,78,82,80,70,80,all_rounders_passers
Jonathan Tah,64,77,48,44,82,64,70,27,20,44,25,24,38,61,35,27,74,69,30,80,80,80,88,84,72,63,93,76,strong_defensive_minded
Willian José da Silva,62,65,65,43,81,81,75,87,86,84,77,80,80,68,54,71,78,50,68,35,84,40,32,30,72,73,90,65,technical_finishing_attackers
Quincy Promes,89,91,87,79,82,82,78,79,86,82,83,69,74,81,79,76,78,73,75,27,60,35,24,27,82,83,61,60,technical_finishing_attackers
Éver Banega,68,64,80,84,78,84,79,74,66,74,77,65,67,88,80,81,88,87,83,72,49,75,69,64,57,67,67,73,all_rounders_passers
Manuel Trigueros Muñoz,71,69,77,71,82,84,73,77,71,81,80,63,65,86,69,69,86,82,80,69,76,70,73,60,84,77,63,71,all_rounders_passers
Gerard Moreno Balagueró,77,80,70,69,82,81,72,83,83,81,77,79,73,58,61,56,78,56,71,40,80,43,41,41,72,68,74,55,technical_finishing_attackers
Jardel Nivaldo Vieira,50,64,35,34,78,61,72,30,38,59,37,27,58,49,46,35,69,53,30,82,86,86,85,78,77,68,90,84,strong_defensive_minded
Ljubomir Fejsa,52,56,57,58,79,73,76,50,49,74,63,53,56,63,50,57,79,75,43,86,73,83,85,77,73,91,78,92,all_rounders_passers
Andrej Kramaric,79,72,82,82,81,87,79,85,87,82,80,85,87,66,76,75,80,53,80,21,71,36,20,26,69,77,68,74,technical_finishing_attackers
Aritz Aduriz Zubeldia,66,67,50,55,85,81,87,88,84,82,78,80,82,73,54,54,72,52,61,23,94,58,44,49,94,69,85,82,technical_finishing_attackers
Ezequiel Garay,34,37,54,34,78,74,79,42,58,81,65,49,70,63,62,75,70,73,55,84,80,83,84,81,76,62,89,77,all_rounders_passers
Geoffrey Kondogbia,69,77,76,67,85,83,83,79,69,87,81,59,45,80,65,56,84,81,62,85,75,82,86,82,83,85,92,86,all_rounders_passers
Gonçalo Manuel Ganchinho Guedes,87,90,86,76,81,81,78,80,78,84,81,73,69,81,75,70,79,68,77,51,61,24,34,30,65,84,62,67,technical_finishing_attackers
Daniel Wass,74,77,80,63,83,82,73,77,74,87,78,71,64,83,78,86,85,79,84,76,67,70,75,69,59,91,70,62,all_rounders_passers
Gabriel Armando de Abreu,71,75,70,68,81,70,72,52,42,62,51,48,52,65,67,46,75,70,57,82,81,82,85,84,84,72,83,83,all_rounders_passers
Timo Werner,93,93,81,76,86,84,74,85,87,74,67,82,72,61,69,56,77,55,62,37,76,39,20,19,78,83,59,63,technical_finishing_attackers
Kevin Strootman,65,66,65,68,84,84,85,78,68,81,70,63,77,79,74,70,87,84,75,84,68,75,84,75,53,79,81,86,all_rounders_passers
Luiz Gustavo Dias,65,64,65,62,83,73,79,53,48,80,73,54,58,69,63,60,79,77,42,83,72,82,84,86,76,85,81,88,all_rounders_passers
Taison Barcellos Freda,94,91,91,83,79,86,74,74,76,84,84,83,72,80,73,73,78,76,52,50,57,38,54,40,62,80,62,56,technical_finishing_attackers
Marlos Romero Bonfim,86,82,93,84,77,89,84,78,77,77,79,68,74,80,76,72,82,73,81,52,54,45,50,42,69,79,62,58,technical_finishing_attackers
Hakim Ziyech,77,74,81,60,83,83,81,76,68,81,76,78,74,89,84,78,87,88,91,63,53,52,67,36,38,87,59,72,all_rounders_passers
Mario Balotelli,76,82,71,50,68,85,81,79,85,89,79,78,92,74,68,78,78,66,78,30,67,10,22,20,74,66,86,70,technical_finishing_attackers
Hirving Lozano,95,94,94,78,79,82,79,82,81,80,78,78,68,78,79,68,78,68,74,46,61,43,35,29,80,84,61,63,technical_finishing_attackers
Vedran Corluka,49,66,57,46,78,74,79,45,47,65,54,38,49,60,69,60,71,73,70,77,84,79,84,83,84,80,87,81,all_rounders_passers
Ángel Luís Rodríguez Díaz,77,77,83,79,84,85,70,82,87,85,83,81,72,64,58,52,81,51,51,27,80,44,24,21,80,70,67,65,technical_finishing_attackers
Giuliano Victor de Paula,85,79,85,85,81,84,82,81,79,78,76,65,79,80,77,71,82,79,67,42,59,49,43,38,61,82,74,71,technical_finishing_attackers
Yannick Carrasco,89,87,88,71,83,87,75,81,79,84,75,68,74,71,78,78,77,71,81,18,53,58,39,26,68,74,59,61,technical_finishing_attackers
Arthur Henrique Ramos Oliveira Melo,68,71,79,84,81,84,85,78,72,77,75,63,69,83,70,60,86,81,68,76,58,65,77,71,84,79,62,74,all_rounders_passers
João Pedro Cavaco Cancelo,89,89,78,74,80,82,77,77,58,81,67,55,46,71,84,69,79,74,82,76,64,80,79,79,74,82,66,72,all_rounders_passers
Lukasz Piszczek,74,85,66,66,83,77,83,74,65,78,69,64,65,71,83,47,77,69,81,82,74,84,83,82,77,77,78,84,all_rounders_passers
Chris Smalling,61,75,55,45,76,58,68,49,55,42,35,50,53,49,52,22,64,64,49,82,83,82,83,80,76,71,88,84,def_ball_winners
Marcus Rashford,90,94,89,77,79,80,75,82,79,88,77,72,74,75,78,79,76,65,78,43,72,32,41,33,62,80,71,70,technical_finishing_attackers
Benjamin Mendy,77,86,68,70,80,80,74,71,33,80,66,31,50,74,87,29,81,68,81,80,65,79,80,81,71,81,80,75,all_rounders_passers
Marcos Alonso Mendoza,69,76,64,58,83,82,76,76,68,84,77,55,64,69,84,86,81,73,85,79,80,79,82,79,71,89,76,75,all_rounders_passers
Pedro Rodríguez Ledesma,79,74,82,80,81,85,77,82,78,75,79,70,66,77,78,57,80,71,81,49,55,49,32,31,66,70,47,56,technical_finishing_attackers
Andreas Christensen,68,70,63,61,80,74,77,32,36,31,20,25,36,62,49,22,78,75,32,83,80,82,88,85,72,69,73,73,strong_defensive_minded
Olivier Giroud,43,50,57,54,83,83,78,83,83,85,74,82,83,76,64,65,78,58,70,42,90,37,37,20,84,62,88,76,technical_finishing_attackers
James Milner,64,63,69,73,85,80,87,73,62,83,71,77,84,79,87,75,85,81,81,78,66,71,79,80,62,92,71,82,all_rounders_passers
Adam Lallana,71,70,78,75,74,86,80,76,75,72,72,72,70,84,74,66,86,77,77,67,68,61,66,62,70,81,64,77,all_rounders_passers
Dejan Lovren,54,55,50,41,76,68,71,21,33,64,34,43,53,56,60,18,70,67,26,82,80,77,84,86,82,68,83,88,strong_defensive_minded
Xherdan Shaqiri,85,77,84,92,80,84,82,74,71,88,85,76,65,81,78,85,81,78,89,56,45,35,50,49,52,76,74,61,technical_finishing_attackers
Giacomo Bonaventura,75,77,77,77,82,85,82,78,70,84,86,78,68,82,82,78,84,80,78,72,70,74,72,68,69,84,66,68,all_rounders_passers
Andrew Robertson,81,87,79,74,80,79,73,65,57,68,61,32,55,69,85,30,75,68,75,81,63,77,81,79,59,88,66,79,all_rounders_passers
Joel Matip,55,70,55,47,82,70,76,52,36,67,49,51,42,73,54,22,78,75,63,85,83,81,85,78,66,73,81,75,all_rounders_passers
Ben Davies,77,74,70,68,79,80,74,72,58,66,52,48,54,75,84,48,80,70,72,80,69,78,84,83,73,86,69,77,all_rounders_passers
Serge Aurier,80,79,73,76,82,80,75,73,60,72,58,50,65,71,84,30,79,72,69,80,75,74,82,83,95,81,74,87,all_rounders_passers
Laurent Koscielny,64,66,65,61,78,66,75,41,32,54,47,35,51,56,52,49,76,69,22,84,80,80,84,83,79,65,76,86,def_ball_winners
Aaron Ramsey,64,69,73,74,81,82,81,84,74,81,74,79,75,79,75,66,84,80,70,69,58,66,70,67,66,89,67,73,all_rounders_passers
Shkodran Mustafi,58,65,63,67,82,70,73,50,58,66,52,51,54,55,53,47,77,69,55,82,81,80,82,82,83,68,78,82,all_rounders_passers
Gylfi Sigurðsson,60,58,68,61,75,85,83,78,77,82,86,75,82,83,86,87,84,79,87,54,60,57,56,55,68,84,68,57,all_rounders_passers
Idrissa Gueye,75,70,76,80,79,79,80,67,50,80,66,32,54,70,60,61,80,72,33,86,69,83,89,83,87,87,72,84,all_rounders_passers
Jesús Joaquín Fernández Sáez,83,77,86,84,78,89,76,76,70,78,86,72,72,82,83,80,85,75,84,20,50,50,23,18,50,77,56,23,technical_finishing_attackers
Alessio Romagnoli,63,69,60,53,78,67,76,26,20,60,46,24,34,40,36,24,67,67,36,84,76,88,84,80,78,74,79,84,strong_defensive_minded
Lucas Biglia,65,65,76,78,80,84,80,50,50,77,75,78,72,80,74,76,86,82,71,82,54,80,78,74,62,75,65,83,all_rounders_passers
Sebastián Coates,46,64,32,30,75,62,74,49,42,50,30,39,65,50,17,19,72,70,39,80,80,84,85,85,54,79,94,83,strong_defensive_minded
Elseid Hysaj,79,83,77,69,80,78,77,64,47,69,43,40,40,59,79,30,78,71,40,81,66,81,82,81,69,88,69,80,all_rounders_passers
Faouzi Ghoulam,71,83,72,62,80,81,75,70,54,81,70,52,77,69,86,68,80,74,77,76,70,80,82,81,73,91,71,74,all_rounders_passers
Fabián Ruíz Peña,70,67,73,66,79,84,77,79,80,75,83,65,67,81,70,59,81,80,72,78,67,70,79,73,46,74,70,64,all_rounders_passers
Simone Verdi,89,86,93,91,78,87,78,77,67,82,78,75,68,83,83,85,83,76,85,36,42,56,49,61,51,76,48,48,technical_finishing_attackers
Jesús Corona,88,79,91,87,82,84,85,81,77,66,66,76,68,78,73,67,77,68,86,45,68,53,40,31,73,75,39,45,technical_finishing_attackers
Héctor Herrera,71,74,66,70,79,79,76,82,68,82,79,59,64,78,63,63,79,76,67,82,59,84,81,67,66,95,73,84,all_rounders_passers
Diego Perotti,87,76,83,78,80,89,81,79,66,74,72,60,91,85,80,64,82,69,72,36,58,59,31,22,65,74,60,51,technical_finishing_attackers
Stephan El Shaarawy,86,88,86,81,72,87,72,79,79,74,74,80,67,74,75,63,75,57,84,36,52,60,30,25,61,69,54,54,technical_finishing_attackers
Víctor Machín Pérez,79,77,74,63,80,84,70,81,78,78,73,75,74,79,79,62,80,81,76,25,66,69,21,23,70,81,82,61,technical_finishing_attackers
Luis Alberto Romero Alconchel,77,69,79,74,83,88,72,81,80,77,77,76,56,87,76,81,88,87,86,28,49,44,25,18,54,73,67,29,technical_finishing_attackers
Francesco Acerbi,65,54,33,35,83,67,85,20,37,75,60,39,72,59,25,56,70,75,62,82,77,87,86,85,68,81,83,73,all_rounders_passers
Marco Parolo,68,69,67,71,82,79,78,82,70,87,86,76,45,78,70,55,80,83,67,80,75,78,80,82,77,88,77,80,all_rounders_passers
Leon Bailey,94,92,86,84,80,83,75,81,76,79,77,75,71,78,78,73,75,67,77,21,57,45,27,18,86,76,59,58,technical_finishing_attackers
Lars Bender,66,69,65,63,83,75,83,69,59,74,71,57,52,76,69,47,79,74,49,86,78,88,86,82,77,86,76,79,all_rounders_passers
Julian Brandt,78,83,82,78,80,85,69,78,78,80,78,66,54,83,77,59,82,69,72,29,42,38,20,24,63,73,68,42,technical_finishing_attackers
Franco Vázquez,58,62,69,39,78,87,80,77,74,76,84,81,67,84,73,68,84,78,79,54,68,46,40,37,44,61,79,78,technical_finishing_attackers
Carlos Bacca,73,75,75,77,80,80,78,90,86,80,60,80,80,68,60,58,72,55,69,34,76,40,16,14,77,69,74,62,technical_finishing_attackers
Víctor Ruíz Torre,55,59,56,58,80,71,72,39,37,59,38,39,46,56,54,46,75,70,67,83,77,81,84,85,78,74,87,82,def_ball_winners
Felipe Anderson Pereira Gomes,94,90,89,88,74,88,82,70,71,84,84,68,53,79,79,69,80,74,71,69,44,47,60,58,38,71,53,67,all_rounders_passers
Marko Arnautovic,76,82,70,66,77,84,80,81,78,84,75,79,77,77,80,72,78,74,79,44,74,43,48,36,67,78,83,84,technical_finishing_attackers
Eduardo Salvio,90,87,83,76,80,85,79,84,77,81,76,72,68,77,79,64,76,72,80,61,71,49,61,56,88,86,63,69,all_rounders_passers
Alejandro Grimaldo García,86,83,83,81,79,83,77,76,50,79,73,58,51,60,84,83,80,79,85,81,65,73,79,80,64,84,63,68,all_rounders_passers
ime Vrsaljko,83,80,67,72,78,80,67,66,44,76,59,53,52,68,83,57,78,70,70,80,73,77,82,77,86,91,73,75,all_rounders_passers
Borja Valero Iglesias,56,52,74,80,81,89,83,71,67,73,71,71,73,87,78,76,90,86,78,71,60,65,67,62,68,70,67,52,all_rounders_passers
João Mário Naval Costa Eduardo,74,73,81,77,73,84,83,78,64,77,73,70,66,82,77,67,84,78,74,73,55,57,71,62,64,80,68,60,all_rounders_passers
Antonio Candreva,77,79,74,76,78,84,73,80,73,88,83,75,84,77,84,71,79,73,74,68,55,62,64,53,35,87,69,66,all_rounders_passers
Harry Maguire,39,53,52,58,76,74,76,59,40,66,40,40,42,60,44,46,77,72,37,77,87,80,83,80,74,67,89,83,def_ball_winners
Jamie Vardy,89,91,75,76,88,76,82,85,85,85,67,82,78,72,64,57,65,48,60,49,68,55,52,51,74,86,67,92,technical_finishing_attackers
Daniel Garcia Carrillo,53,35,67,72,72,81,71,60,51,74,58,52,58,76,55,57,86,81,61,82,46,72,81,77,65,88,75,88,all_rounders_passers
Salif Sané,62,68,60,37,78,71,79,48,38,78,56,26,43,61,57,58,73,71,33,84,89,75,91,74,47,70,89,85,all_rounders_passers
Matija Nastasic,65,74,66,60,81,66,81,30,30,45,22,33,48,55,46,58,74,70,64,78,78,84,84,88,82,62,79,79,def_ball_winners
Sebastian Rudy,70,66,77,75,85,85,82,73,63,74,74,66,72,82,73,79,85,82,83,85,59,74,77,74,65,78,66,58,all_rounders_passers
Marcelo Antônio Guedes Filho,54,63,49,47,75,66,72,39,48,77,30,42,52,66,36,41,75,75,39,82,84,80,83,75,81,90,91,83,def_ball_winners
Marc Bartra Aregall,75,72,72,71,82,80,76,61,55,64,62,43,52,75,55,45,79,77,66,86,82,77,83,80,89,67,71,80,all_rounders_passers
Joaquín Sánchez Rodríguez,76,70,74,74,80,83,80,81,80,74,76,68,75,84,86,77,82,83,86,35,56,41,41,39,33,65,64,53,technical_finishing_attackers
Andrés Guardado,74,73,81,88,82,84,76,70,60,74,72,69,70,83,73,81,85,83,78,73,55,75,75,73,74,84,57,72,all_rounders_passers
Michy Batshuayi,78,77,75,76,81,81,82,85,86,82,76,86,67,63,66,46,65,36,67,23,77,38,26,22,81,66,79,63,technical_finishing_attackers
Jeison Murillo,75,77,78,73,74,65,74,46,37,69,13,55,47,54,56,26,70,63,38,82,77,78,83,86,90,72,81,89,def_ball_winners
Kévin Gameiro,87,86,82,77,86,80,86,87,82,84,75,78,86,77,70,70,80,72,77,38,68,51,33,39,86,76,64,66,technical_finishing_attackers
Kevin Kampl,84,75,91,80,84,84,83,73,63,67,71,59,64,82,70,73,84,79,76,75,34,65,64,59,67,88,47,64,all_rounders_passers
Emil Forsberg,76,70,81,82,82,87,77,75,70,73,74,67,66,83,84,77,85,69,81,43,45,35,26,17,53,74,62,62,technical_finishing_attackers
Adil Rami,52,67,54,54,75,68,77,24,45,77,58,45,48,44,36,55,66,68,43,83,77,81,83,79,76,84,91,83,def_ball_winners
Simone Zaza,79,79,76,69,78,80,72,83,82,87,72,84,80,66,52,56,71,45,71,40,81,54,42,50,90,76,88,90,technical_finishing_attackers
Andrea Belotti,78,79,79,75,76,75,75,85,88,81,67,80,77,61,42,56,68,42,64,31,84,55,23,32,83,83,84,83,technical_finishing_attackers
Wilfried Zaha,89,92,88,78,77,87,81,78,77,77,67,59,66,77,81,51,75,65,57,23,46,22,32,34,51,76,72,72,technical_finishing_attackers
Garry Mendes Rodrigues,90,92,95,91,80,80,69,81,77,79,75,78,66,75,82,66,78,73,80,47,59,44,42,47,69,92,64,75,technical_finishing_attackers
Maicon Pereira Roque,56,67,33,45,67,61,72,44,40,86,68,29,52,52,71,75,68,76,71,79,84,83,85,78,71,70,91,89,all_rounders_passers
Max Kruse,72,67,74,76,85,86,86,85,85,81,80,80,89,84,81,69,83,80,80,41,63,57,38,34,65,71,72,63,technical_finishing_attackers
Mário Figueira Fernandes,79,86,80,55,81,77,77,77,58,73,63,52,53,74,77,39,79,75,66,77,75,84,83,85,85,87,75,77,all_rounders_passers
Benedikt Höwedes,53,53,60,61,82,66,85,52,49,63,31,38,57,57,58,52,73,65,38,81,84,83,84,81,79,61,79,79,def_ball_winners
Manuel H. Tavares Fernandes,84,76,82,76,76,84,77,75,71,84,83,69,73,82,80,70,81,81,80,69,59,62,70,69,75,77,71,68,all_rounders_passers
Fedor Smolov,90,85,75,66,74,79,73,85,87,80,81,79,74,76,56,69,78,62,79,33,72,26,28,24,67,75,76,67,technical_finishing_attackers
Edin Vica,90,89,93,88,80,82,78,80,80,79,77,74,75,73,80,60,78,69,74,49,45,55,40,40,69,84,58,47,technical_finishing_attackers
Sebastian Giovinco,88,80,94,91,80,86,82,82,80,80,81,75,73,81,72,93,80,76,90,26,34,23,29,28,34,77,42,75,technical_finishing_attackers
Jean Michaël Seri,78,74,81,88,77,84,83,77,69,78,76,47,67,84,72,81,86,84,79,77,60,74,75,69,74,79,69,73,all_rounders_passers
David Villa Sánchez,70,68,73,73,83,85,83,87,85,81,79,79,88,75,71,80,76,67,83,29,67,30,28,38,67,74,66,67,technical_finishing_attackers
Jonathan Viera Ramos,86,76,89,92,81,82,80,72,78,70,79,65,74,84,75,76,84,78,80,73,41,56,68,55,88,79,67,56,all_rounders_passers
Cédric Bakambu,88,88,80,72,81,82,80,85,84,84,74,80,69,73,74,54,75,66,78,39,71,32,29,21,79,79,76,67,technical_finishing_attackers
Anderson Souza Conceição,77,76,76,60,79,84,74,86,80,84,88,76,71,77,78,87,81,79,86,58,77,55,62,42,53,76,72,65,all_rounders_passers
Oscar dos Santos Emboaba,75,72,86,80,81,84,75,79,76,80,77,63,68,83,74,75,83,78,77,45,54,66,52,47,64,76,38,43,technical_finishing_attackers
Nicolás Gaitán,84,79,87,81,82,83,80,77,71,72,73,81,71,82,80,72,81,75,88,40,54,35,42,43,81,69,46,57,technical_finishing_attackers
Emre Can,69,74,73,71,79,81,74,74,60,82,76,61,60,80,70,65,82,81,68,81,70,82,82,81,76,86,84,84,all_rounders_passers
Julian Weigl,73,64,78,65,84,81,81,57,41,49,53,57,51,78,58,46,86,82,63,87,63,76,79,75,67,82,63,64,all_rounders_passers
Phil Jones,54,60,52,59,79,67,69,42,44,69,60,49,56,54,60,35,74,68,38,82,78,77,83,84,84,64,80,86,def_ball_winners
Marcos Rojo,68,70,69,63,76,68,74,57,50,81,64,48,65,57,75,57,73,74,67,78,80,78,82,80,83,68,77,93,all_rounders_passers
Ashley Young,78,73,77,76,81,80,74,67,64,76,70,72,60,76,89,75,80,70,87,79,57,76,77,75,55,76,66,76,all_rounders_passers
Fabian Delph,76,72,88,87,82,83,76,73,64,83,76,59,65,73,74,53,83,77,72,81,60,77,82,80,67,88,65,85,all_rounders_passers
Nélson Cabral Semedo,91,93,89,84,83,78,75,73,50,75,61,42,38,62,75,30,74,65,61,81,58,70,77,78,81,92,59,78,all_rounders_passers
Gary Cahill,42,51,51,47,80,62,74,45,56,63,66,47,53,56,28,27,66,61,48,81,85,83,83,82,80,61,79,85,def_ball_winners
Antonio Rüdiger,67,78,59,50,81,69,72,33,27,70,41,34,40,57,68,56,75,72,35,79,78,80,84,81,71,60,80,90,def_ball_winners
Daniel Sturridge,72,79,74,64,79,81,82,82,84,83,79,73,75,75,62,69,73,62,62,22,73,11,25,12,71,56,67,60,technical_finishing_attackers
Nathaniel Clyne,77,79,80,75,75,79,75,73,54,75,70,45,46,64,80,39,76,66,64,80,68,78,84,85,69,77,67,77,all_rounders_passers
Alex Oxlade-Chamberlain,84,86,81,89,78,85,77,80,69,81,77,58,69,82,79,60,81,75,73,73,39,68,71,67,69,84,72,78,all_rounders_passers
Eric Dier,62,69,52,38,79,71,78,53,52,83,73,51,71,67,67,75,78,79,54,81,83,83,81,84,77,78,90,92,all_rounders_passers
Erik Lamela,77,74,75,71,76,84,75,80,73,81,83,77,75,82,77,79,84,73,84,43,70,45,47,39,63,74,60,85,technical_finishing_attackers
Danny Rose,77,77,69,76,83,76,75,69,57,69,68,65,57,74,82,57,77,66,64,82,62,76,84,85,75,75,72,88,all_rounders_passers
Victor Wanyama,54,62,68,65,82,76,77,63,61,80,60,60,66,64,62,57,78,71,62,84,71,78,86,77,79,82,93,90,all_rounders_passers
Granit Xhaka,47,49,49,61,77,80,74,77,49,88,78,50,63,81,66,70,85,84,71,71,62,68,72,68,32,77,74,92,all_rounders_passers
Álvaro Odriozola Arzalluz,80,83,79,80,78,78,69,69,45,59,60,48,63,63,82,30,78,70,69,75,73,84,80,81,72,81,63,63,all_rounders_passers
Mariano Díaz Mejía,84,86,80,72,83,72,68,79,82,86,83,70,75,64,50,77,70,51,77,46,83,41,40,34,93,81,79,87,technical_finishing_attackers
Jérémy Mathieu,68,74,52,43,74,62,76,58,52,80,74,61,72,58,79,75,73,77,82,82,80,86,84,82,65,78,89,72,all_rounders_passers
Piotr Zielinski,82,85,77,76,76,85,74,76,65,77,78,71,51,83,77,65,83,77,81,71,52,70,73,72,54,73,54,56,all_rounders_passers
Arkadiusz Milik,69,75,68,63,76,79,72,79,87,84,80,76,79,60,58,75,64,63,72,36,80,35,34,32,62,73,79,67,technical_finishing_attackers
Moussa Marega,87,89,68,60,77,66,72,85,81,87,74,75,71,66,59,37,69,52,58,26,82,52,34,28,74,92,89,89,technical_finishing_attackers
Lassana Diarra,70,70,80,88,77,81,84,50,38,75,68,37,49,74,60,41,80,76,57,81,59,79,80,82,77,86,68,78,all_rounders_passers
Juan Francisco Torres Belén,74,87,74,63,83,79,74,69,54,69,53,49,67,72,82,59,78,66,81,77,59,75,82,81,68,81,74,79,all_rounders_passers
Ángel Correa,84,78,88,83,82,86,74,83,83,81,84,79,55,75,70,65,74,65,83,48,68,59,53,44,50,70,64,41,technical_finishing_attackers
Abdoulaye Doucouré,63,70,60,69,74,80,74,73,73,84,75,68,45,76,68,42,82,74,41,82,66,79,83,75,72,93,81,78,all_rounders_passers
Gerard Deulofeu Lázaro,91,89,94,77,74,86,76,77,69,72,66,68,77,75,75,77,78,62,84,25,40,34,30,22,70,70,54,40,technical_finishing_attackers
Mathieu Valbuena,81,79,86,92,77,82,64,76,74,75,79,76,68,77,82,77,82,77,82,34,48,38,26,34,60,73,37,52,technical_finishing_attackers
Martin krtel,52,65,52,52,73,57,71,33,35,46,35,43,39,28,39,27,68,67,33,80,83,80,82,80,76,79,86,82,strong_defensive_minded
Kevin Volland,78,77,73,84,82,81,80,81,81,85,81,77,72,81,78,76,81,67,79,45,67,22,50,33,78,88,82,78,technical_finishing_attackers
Sven Bender,65,72,63,61,78,60,81,49,39,73,62,54,34,65,43,30,74,69,33,82,75,83,86,88,73,83,77,82,def_ball_winners
Charles Aránguiz,76,69,80,85,76,82,76,75,64,80,75,68,76,81,78,76,84,83,75,74,53,74,71,72,61,87,63,80,all_rounders_passers
Pablo Sarabia García,72,74,80,81,77,82,70,77,77,77,75,60,61,82,86,73,83,76,80,25,61,34,27,28,40,67,58,32,technical_finishing_attackers
Wissam Ben Yedder,87,83,91,87,80,83,84,87,83,76,69,76,70,76,73,76,75,66,80,44,74,34,33,26,86,69,57,55,technical_finishing_attackers
Bruno Soriano Llido,36,36,49,60,80,78,85,69,66,82,77,48,75,86,60,77,85,84,72,80,61,81,80,81,64,63,74,76,all_rounders_passers
Pablo Fornals Malla,67,66,79,70,76,81,71,77,77,72,80,70,46,86,74,60,84,80,63,75,50,73,74,73,59,77,67,69,all_rounders_passers
Manuel Lanzini,84,78,86,89,73,86,77,73,70,75,76,61,73,79,74,76,80,78,76,27,56,27,36,25,75,75,39,48,technical_finishing_attackers
Franco Cervi,94,90,92,92,82,84,80,77,70,69,65,55,56,76,80,77,73,67,79,60,48,42,51,54,61,88,36,72,technical_finishing_attackers
