player_name,acceleration,sprint_speed,agility,balance,reactions,ball_control,composure,positioning,finishing,shot_power,long_shots,volleys,penalties,vision,crossing,free_kick,short_pass,long_pass,pass_curve,interceptions,heading,marking,standing_tackle,sliding_tackle,jumping,stamina,strength,aggression,classification
Lucas Pezzini Leiva,67,67,78,80,82,78,86,66,62,77,66,59,61,81,63,47,82,81,74,87,72,82,82,78,82,80,70,80,2
Jonathan Tah,64,77,48,44,82,64,70,27,20,44,25,24,38,61,35,27,74,69,30,80,80,80,88,84,72,63,93,76,0
Willian José da Silva,62,65,65,43,81,81,75,87,86,84,77,80,80,68,54,71,78,50,68,35,84,40,32,30,72,73,90,65,1
Quincy Promes,89,91,87,79,82,82,78,79,86,82,83,69,74,81,79,76,78,73,75,27,60,35,24,27,82,83,61,60,1
Éver Banega,68,64,80,84,78,84,79,74,66,74,77,65,67,88,80,81,88,87,83,72,49,75,69,64,57,67,67,73,2
Manuel Trigueros Muñoz,71,69,77,71,82,84,73,77,71,81,80,63,65,86,69,69,86,82,80,69,76,70,73,60,84,77,63,71,2
Gerard Moreno Balagueró,77,80,70,69,82,81,72,83,83,81,77,79,73,58,61,56,78,56,71,40,80,43,41,41,72,68,74,55,1
Jardel Nivaldo Vieira,50,64,35,34,78,61,72,30,38,59,37,27,58,49,46,35,69,53,30,82,86,86,85,78,77,68,90,84,0
Ljubomir Fejsa,52,56,57,58,79,73,76,50,49,74,63,53,56,63,50,57,79,75,43,86,73,83,85,77,73,91,78,92,2
Andrej Kramaric,79,72,82,82,81,87,79,85,87,82,80,85,87,66,76,75,80,53,80,21,71,36,20,26,69,77,68,74,1
Aritz Aduriz Zubeldia,66,67,50,55,85,81,87,88,84,82,78,80,82,73,54,54,72,52,61,23,94,58,44,49,94,69,85,82,1
Ezequiel Garay,34,37,54,34,78,74,79,42,58,81,65,49,70,63,62,75,70,73,55,84,80,83,84,81,76,62,89,77,2
Geoffrey Kondogbia,69,77,76,67,85,83,83,79,69,87,81,59,45,80,65,56,84,81,62,85,75,82,86,82,83,85,92,86,2
Gonçalo Manuel Ganchinho Guedes,87,90,86,76,81,81,78,80,78,84,81,73,69,81,75,70,79,68,77,51,61,24,34,30,65,84,62,67,1
Daniel Wass,74,77,80,63,83,82,73,77,74,87,78,71,64,83,78,86,85,79,84,76,67,70,75,69,59,91,70,62,2
Gabriel Armando de Abreu,71,75,70,68,81,70,72,52,42,62,51,48,52,65,67,46,75,70,57,82,81,82,85,84,84,72,83,83,2
Timo Werner,93,93,81,76,86,84,74,85,87,74,67,82,72,61,69,56,77,55,62,37,76,39,20,19,78,83,59,63,1
Kevin Strootman,65,66,65,68,84,84,85,78,68,81,70,63,77,79,74,70,87,84,75,84,68,75,84,75,53,79,81,86,2
Luiz Gustavo Dias,65,64,65,62,83,73,79,53,48,80,73,54,58,69,63,60,79,77,42,83,72,82,84,86,76,85,81,88,2
Taison Barcellos Freda,94,91,91,83,79,86,74,74,76,84,84,83,72,80,73,73,78,76,52,50,57,38,54,40,62,80,62,56,1
Marlos Romero Bonfim,86,82,93,84,77,89,84,78,77,77,79,68,74,80,76,72,82,73,81,52,54,45,50,42,69,79,62,58,1
Hakim Ziyech,77,74,81,60,83,83,81,76,68,81,76,78,74,89,84,78,87,88,91,63,53,52,67,36,38,87,59,72,2
Mario Balotelli,76,82,71,50,68,85,81,79,85,89,79,78,92,74,68,78,78,66,78,30,67,10,22,20,74,66,86,70,1
Hirving Lozano,95,94,94,78,79,82,79,82,81,80,78,78,68,78,79,68,78,68,74,46,61,43,35,29,80,84,61,63,1
Vedran Corluka,49,66,57,46,78,74,79,45,47,65,54,38,49,60,69,60,71,73,70,77,84,79,84,83,84,80,87,81,2
Ángel Luís Rodríguez Díaz,77,77,83,79,84,85,70,82,87,85,83,81,72,64,58,52,81,51,51,27,80,44,24,21,80,70,67,65,1
Giuliano Victor de Paula,85,79,85,85,81,84,82,81,79,78,76,65,79,80,77,71,82,79,67,42,59,49,43,38,61,82,74,71,1
Yannick Carrasco,89,87,88,71,83,87,75,81,79,84,75,68,74,71,78,78,77,71,81,18,53,58,39,26,68,74,59,61,1
Arthur Henrique Ramos Oliveira Melo,68,71,79,84,81,84,85,78,72,77,75,63,69,83,70,60,86,81,68,76,58,65,77,71,84,79,62,74,2
João Pedro Cavaco Cancelo,89,89,78,74,80,82,77,77,58,81,67,55,46,71,84,69,79,74,82,76,64,80,79,79,74,82,66,72,2
Lukasz Piszczek,74,85,66,66,83,77,83,74,65,78,69,64,65,71,83,47,77,69,81,82,74,84,83,82,77,77,78,84,2
Chris Smalling,61,75,55,45,76,58,68,49,55,42,35,50,53,49,52,22,64,64,49,82,83,82,83,80,76,71,88,84,3
Marcus Rashford,90,94,89,77,79,80,75,82,79,88,77,72,74,75,78,79,76,65,78,43,72,32,41,33,62,80,71,70,1
Benjamin Mendy,77,86,68,70,80,80,74,71,33,80,66,31,50,74,87,29,81,68,81,80,65,79,80,81,71,81,80,75,2
Marcos Alonso Mendoza,69,76,64,58,83,82,76,76,68,84,77,55,64,69,84,86,81,73,85,79,80,79,82,79,71,89,76,75,2
Pedro Rodríguez Ledesma,79,74,82,80,81,85,77,82,78,75,79,70,66,77,78,57,80,71,81,49,55,49,32,31,66,70,47,56,1
Andreas Christensen,68,70,63,61,80,74,77,32,36,31,20,25,36,62,49,22,78,75,32,83,80,82,88,85,72,69,73,73,0
Olivier Giroud,43,50,57,54,83,83,78,83,83,85,74,82,83,76,64,65,78,58,70,42,90,37,37,20,84,62,88,76,1
James Milner,64,63,69,73,85,80,87,73,62,83,71,77,84,79,87,75,85,81,81,78,66,71,79,80,62,92,71,82,2
Adam Lallana,71,70,78,75,74,86,80,76,75,72,72,72,70,84,74,66,86,77,77,67,68,61,66,62,70,81,64,77,2
Dejan Lovren,54,55,50,41,76,68,71,21,33,64,34,43,53,56,60,18,70,67,26,82,80,77,84,86,82,68,83,88,0
Xherdan Shaqiri,85,77,84,92,80,84,82,74,71,88,85,76,65,81,78,85,81,78,89,56,45,35,50,49,52,76,74,61,1
Giacomo Bonaventura,75,77,77,77,82,85,82,78,70,84,86,78,68,82,82,78,84,80,78,72,70,74,72,68,69,84,66,68,2
Andrew Robertson,81,87,79,74,80,79,73,65,57,68,61,32,55,69,85,30,75,68,75,81,63,77,81,79,59,88,66,79,2
Joel Matip,55,70,55,47,82,70,76,52,36,67,49,51,42,73,54,22,78,75,63,85,83,81,85,78,66,73,81,75,2
Ben Davies,77,74,70,68,79,80,74,72,58,66,52,48,54,75,84,48,80,70,72,80,69,78,84,83,73,86,69,77,2
Serge Aurier,80,79,73,76,82,80,75,73,60,72,58,50,65,71,84,30,79,72,69,80,75,74,82,83,95,81,74,87,2
Laurent Koscielny,64,66,65,61,78,66,75,41,32,54,47,35,51,56,52,49,76,69,22,84,80,80,84,83,79,65,76,86,3
Aaron Ramsey,64,69,73,74,81,82,81,84,74,81,74,79,75,79,75,66,84,80,70,69,58,66,70,67,66,89,67,73,2
Shkodran Mustafi,58,65,63,67,82,70,73,50,58,66,52,51,54,55,53,47,77,69,55,82,81,80,82,82,83,68,78,82,2
Gylfi Sigurðsson,60,58,68,61,75,85,83,78,77,82,86,75,82,83,86,87,84,79,87,54,60,57,56,55,68,84,68,57,2
Idrissa Gueye,75,70,76,80,79,79,80,67,50,80,66,32,54,70,60,61,80,72,33,86,69,83,89,83,87,87,72,84,2
Jesús Joaquín Fernández Sáez,83,77,86,84,78,89,76,76,70,78,86,72,72,82,83,80,85,75,84,20,50,50,23,18,50,77,56,23,1
Alessio Romagnoli,63,69,60,53,78,67,76,26,20,60,46,24,34,40,36,24,67,67,36,84,76,88,84,80,78,74,79,84,0
Lucas Biglia,65,65,76,78,80,84,80,50,50,77,75,78,72,80,74,76,86,82,71,82,54,80,78,74,62,75,65,83,2
Sebastián Coates,46,64,32,30,75,62,74,49,42,50,30,39,65,50,17,19,72,70,39,80,80,84,85,85,54,79,94,83,0
Elseid Hysaj,79,83,77,69,80,78,77,64,47,69,43,40,40,59,79,30,78,71,40,81,66,81,82,81,69,88,69,80,2
Faouzi Ghoulam,71,83,72,62,80,81,75,70,54,81,70,52,77,69,86,68,80,74,77,76,70,80,82,81,73,91,71,74,2
Fabián Ruíz Peña,70,67,73,66,79,84,77,79,80,75,83,65,67,81,70,59,81,80,72,78,67,70,79,73,46,74,70,64,2
Simone Verdi,89,86,93,91,78,87,78,77,67,82,78,75,68,83,83,85,83,76,85,36,42,56,49,61,51,76,48,48,1
Jesús Corona,88,79,91,87,82,84,85,81,77,66,66,76,68,78,73,67,77,68,86,45,68,53,40,31,73,75,39,45,1
Héctor Herrera,71,74,66,70,79,79,76,82,68,82,79,59,64,78,63,63,79,76,67,82,59,84,81,67,66,95,73,84,2
Diego Perotti,87,76,83,78,80,89,81,79,66,74,72,60,91,85,80,64,82,69,72,36,58,59,31,22,65,74,60,51,1
Stephan El Shaarawy,86,88,86,81,72,87,72,79,79,74,74,80,67,74,75,63,75,57,84,36,52,60,30,25,61,69,54,54,1
Víctor Machín Pérez,79,77,74,63,80,84,70,81,78,78,73,75,74,79,79,62,80,81,76,25,66,69,21,23,70,81,82,61,1
Luis Alberto Romero Alconchel,77,69,79,74,83,88,72,81,80,77,77,76,56,87,76,81,88,87,86,28,49,44,25,18,54,73,67,29,1
Francesco Acerbi,65,54,33,35,83,67,85,20,37,75,60,39,72,59,25,56,70,75,62,82,77,87,86,85,68,81,83,73,2
Marco Parolo,68,69,67,71,82,79,78,82,70,87,86,76,45,78,70,55,80,83,67,80,75,78,80,82,77,88,77,80,2
Leon Bailey,94,92,86,84,80,83,75,81,76,79,77,75,71,78,78,73,75,67,77,21,57,45,27,18,86,76,59,58,1
Lars Bender,66,69,65,63,83,75,83,69,59,74,71,57,52,76,69,47,79,74,49,86,78,88,86,82,77,86,76,79,2
Julian Brandt,78,83,82,78,80,85,69,78,78,80,78,66,54,83,77,59,82,69,72,29,42,38,20,24,63,73,68,42,1
Franco Vázquez,58,62,69,39,78,87,80,77,74,76,84,81,67,84,73,68,84,78,79,54,68,46,40,37,44,61,79,78,1
Carlos Bacca,73,75,75,77,80,80,78,90,86,80,60,80,80,68,60,58,72,55,69,34,76,40,16,14,77,69,74,62,1
Víctor Ruíz Torre,55,59,56,58,80,71,72,39,37,59,38,39,46,56,54,46,75,70,67,83,77,81,84,85,78,74,87,82,3
Felipe Anderson Pereira Gomes,94,90,89,88,74,88,82,70,71,84,84,68,53,79,79,69,80,74,71,69,44,47,60,58,38,71,53,67,2
Marko Arnautovic,76,82,70,66,77,84,80,81,78,84,75,79,77,77,80,72,78,74,79,44,74,43,48,36,67,78,83,84,1
Eduardo Salvio,90,87,83,76,80,85,79,84,77,81,76,72,68,77,79,64,76,72,80,61,71,49,61,56,88,86,63,69,2
Alejandro Grimaldo García,86,83,83,81,79,83,77,76,50,79,73,58,51,60,84,83,80,79,85,81,65,73,79,80,64,84,63,68,2
ime Vrsaljko,83,80,67,72,78,80,67,66,44,76,59,53,52,68,83,57,78,70,70,80,73,77,82,77,86,91,73,75,2
Borja Valero Iglesias,56,52,74,80,81,89,83,71,67,73,71,71,73,87,78,76,90,86,78,71,60,65,67,62,68,70,67,52,2
João Mário Naval Costa Eduardo,74,73,81,77,73,84,83,78,64,77,73,70,66,82,77,67,84,78,74,73,55,57,71,62,64,80,68,60,2
Antonio Candreva,77,79,74,76,78,84,73,80,73,88,83,75,84,77,84,71,79,73,74,68,55,62,64,53,35,87,69,66,2
Harry Maguire,39,53,52,58,76,74,76,59,40,66,40,40,42,60,44,46,77,72,37,77,87,80,83,80,74,67,89,83,3
Jamie Vardy,89,91,75,76,88,76,82,85,85,85,67,82,78,72,64,57,65,48,60,49,68,55,52,51,74,86,67,92,1
Daniel Garcia Carrillo,53,35,67,72,72,81,71,60,51,74,58,52,58,76,55,57,86,81,61,82,46,72,81,77,65,88,75,88,2
Salif Sané,62,68,60,37,78,71,79,48,38,78,56,26,43,61,57,58,73,71,33,84,89,75,91,74,47,70,89,85,2
Matija Nastasic,65,74,66,60,81,66,81,30,30,45,22,33,48,55,46,58,74,70,64,78,78,84,84,88,82,62,79,79,3
Sebastian Rudy,70,66,77,75,85,85,82,73,63,74,74,66,72,82,73,79,85,82,83,85,59,74,77,74,65,78,66,58,2
Marcelo Antônio Guedes Filho,54,63,49,47,75,66,72,39,48,77,30,42,52,66,36,41,75,75,39,82,84,80,83,75,81,90,91,83,3
Marc Bartra Aregall,75,72,72,71,82,80,76,61,55,64,62,43,52,75,55,45,79,77,66,86,82,77,83,80,89,67,71,80,2
Joaquín Sánchez Rodríguez,76,70,74,74,80,83,80,81,80,74,76,68,75,84,86,77,82,83,86,35,56,41,41,39,33,65,64,53,1
Andrés Guardado,74,73,81,88,82,84,76,70,60,74,72,69,70,83,73,81,85,83,78,73,55,75,75,73,74,84,57,72,2
Michy Batshuayi,78,77,75,76,81,81,82,85,86,82,76,86,67,63,66,46,65,36,67,23,77,38,26,22,81,66,79,63,1
Jeison Murillo,75,77,78,73,74,65,74,46,37,69,13,55,47,54,56,26,70,63,38,82,77,78,83,86,90,72,81,89,3
Kévin Gameiro,87,86,82,77,86,80,86,87,82,84,75,78,86,77,70,70,80,72,77,38,68,51,33,39,86,76,64,66,1
Kevin Kampl,84,75,91,80,84,84,83,73,63,67,71,59,64,82,70,73,84,79,76,75,34,65,64,59,67,88,47,64,2
Emil Forsberg,76,70,81,82,82,87,77,75,70,73,74,67,66,83,84,77,85,69,81,43,45,35,26,17,53,74,62,62,1
Adil Rami,52,67,54,54,75,68,77,24,45,77,58,45,48,44,36,55,66,68,43,83,77,81,83,79,76,84,91,83,3
Simone Zaza,79,79,76,69,78,80,72,83,82,87,72,84,80,66,52,56,71,45,71,40,81,54,42,50,90,76,88,90,1
Andrea Belotti,78,79,79,75,76,75,75,85,88,81,67,80,77,61,42,56,68,42,64,31,84,55,23,32,83,83,84,83,1
Wilfried Zaha,89,92,88,78,77,87,81,78,77,77,67,59,66,77,81,51,75,65,57,23,46,22,32,34,51,76,72,72,1
Garry Mendes Rodrigues,90,92,95,91,80,80,69,81,77,79,75,78,66,75,82,66,78,73,80,47,59,44,42,47,69,92,64,75,1
Maicon Pereira Roque,56,67,33,45,67,61,72,44,40,86,68,29,52,52,71,75,68,76,71,79,84,83,85,78,71,70,91,89,2
Max Kruse,72,67,74,76,85,86,86,85,85,81,80,80,89,84,81,69,83,80,80,41,63,57,38,34,65,71,72,63,1
Mário Figueira Fernandes,79,86,80,55,81,77,77,77,58,73,63,52,53,74,77,39,79,75,66,77,75,84,83,85,85,87,75,77,2
Benedikt Höwedes,53,53,60,61,82,66,85,52,49,63,31,38,57,57,58,52,73,65,38,81,84,83,84,81,79,61,79,79,3
Manuel H. Tavares Fernandes,84,76,82,76,76,84,77,75,71,84,83,69,73,82,80,70,81,81,80,69,59,62,70,69,75,77,71,68,2
Fedor Smolov,90,85,75,66,74,79,73,85,87,80,81,79,74,76,56,69,78,62,79,33,72,26,28,24,67,75,76,67,1
Edin Vica,90,89,93,88,80,82,78,80,80,79,77,74,75,73,80,60,78,69,74,49,45,55,40,40,69,84,58,47,1
Sebastian Giovinco,88,80,94,91,80,86,82,82,80,80,81,75,73,81,72,93,80,76,90,26,34,23,29,28,34,77,42,75,1
Jean Michaël Seri,78,74,81,88,77,84,83,77,69,78,76,47,67,84,72,81,86,84,79,77,60,74,75,69,74,79,69,73,2
David Villa Sánchez,70,68,73,73,83,85,83,87,85,81,79,79,88,75,71,80,76,67,83,29,67,30,28,38,67,74,66,67,1
Jonathan Viera Ramos,86,76,89,92,81,82,80,72,78,70,79,65,74,84,75,76,84,78,80,73,41,56,68,55,88,79,67,56,2
Cédric Bakambu,88,88,80,72,81,82,80,85,84,84,74,80,69,73,74,54,75,66,78,39,71,32,29,21,79,79,76,67,1
Anderson Souza Conceição,77,76,76,60,79,84,74,86,80,84,88,76,71,77,78,87,81,79,86,58,77,55,62,42,53,76,72,65,2
Oscar dos Santos Emboaba,75,72,86,80,81,84,75,79,76,80,77,63,68,83,74,75,83,78,77,45,54,66,52,47,64,76,38,43,1
Nicolás Gaitán,84,79,87,81,82,83,80,77,71,72,73,81,71,82,80,72,81,75,88,40,54,35,42,43,81,69,46,57,1
Emre Can,69,74,73,71,79,81,74,74,60,82,76,61,60,80,70,65,82,81,68,81,70,82,82,81,76,86,84,84,2
Julian Weigl,73,64,78,65,84,81,81,57,41,49,53,57,51,78,58,46,86,82,63,87,63,76,79,75,67,82,63,64,2
Phil Jones,54,60,52,59,79,67,69,42,44,69,60,49,56,54,60,35,74,68,38,82,78,77,83,84,84,64,80,86,3
Marcos Rojo,68,70,69,63,76,68,74,57,50,81,64,48,65,57,75,57,73,74,67,78,80,78,82,80,83,68,77,93,2
Ashley Young,78,73,77,76,81,80,74,67,64,76,70,72,60,76,89,75,80,70,87,79,57,76,77,75,55,76,66,76,2
Fabian Delph,76,72,88,87,82,83,76,73,64,83,76,59,65,73,74,53,83,77,72,81,60,77,82,80,67,88,65,85,2
Nélson Cabral Semedo,91,93,89,84,83,78,75,73,50,75,61,42,38,62,75,30,74,65,61,81,58,70,77,78,81,92,59,78,2
Gary Cahill,42,51,51,47,80,62,74,45,56,63,66,47,53,56,28,27,66,61,48,81,85,83,83,82,80,61,79,85,3
Antonio Rüdiger,67,78,59,50,81,69,72,33,27,70,41,34,40,57,68,56,75,72,35,79,78,80,84,81,71,60,80,90,3
Daniel Sturridge,72,79,74,64,79,81,82,82,84,83,79,73,75,75,62,69,73,62,62,22,73,11,25,12,71,56,67,60,1
Nathaniel Clyne,77,79,80,75,75,79,75,73,54,75,70,45,46,64,80,39,76,66,64,80,68,78,84,85,69,77,67,77,2
Alex Oxlade-Chamberlain,84,86,81,89,78,85,77,80,69,81,77,58,69,82,79,60,81,75,73,73,39,68,71,67,69,84,72,78,2
Eric Dier,62,69,52,38,79,71,78,53,52,83,73,51,71,67,67,75,78,79,54,81,83,83,81,84,77,78,90,92,2
Erik Lamela,77,74,75,71,76,84,75,80,73,81,83,77,75,82,77,79,84,73,84,43,70,45,47,39,63,74,60,85,1
Danny Rose,77,77,69,76,83,76,75,69,57,69,68,65,57,74,82,57,77,66,64,82,62,76,84,85,75,75,72,88,2
Victor Wanyama,54,62,68,65,82,76,77,63,61,80,60,60,66,64,62,57,78,71,62,84,71,78,86,77,79,82,93,90,2
Granit Xhaka,47,49,49,61,77,80,74,77,49,88,78,50,63,81,66,70,85,84,71,71,62,68,72,68,32,77,74,92,2
Álvaro Odriozola Arzalluz,80,83,79,80,78,78,69,69,45,59,60,48,63,63,82,30,78,70,69,75,73,84,80,81,72,81,63,63,2
Mariano Díaz Mejía,84,86,80,72,83,72,68,79,82,86,83,70,75,64,50,77,70,51,77,46,83,41,40,34,93,81,79,87,1
Jérémy Mathieu,68,74,52,43,74,62,76,58,52,80,74,61,72,58,79,75,73,77,82,82,80,86,84,82,65,78,89,72,2
Piotr Zielinski,82,85,77,76,76,85,74,76,65,77,78,71,51,83,77,65,83,77,81,71,52,70,73,72,54,73,54,56,2
Arkadiusz Milik,69,75,68,63,76,79,72,79,87,84,80,76,79,60,58,75,64,63,72,36,80,35,34,32,62,73,79,67,1
Moussa Marega,87,89,68,60,77,66,72,85,81,87,74,75,71,66,59,37,69,52,58,26,82,52,34,28,74,92,89,89,1
Lassana Diarra,70,70,80,88,77,81,84,50,38,75,68,37,49,74,60,41,80,76,57,81,59,79,80,82,77,86,68,78,2
Juan Francisco Torres Belén,74,87,74,63,83,79,74,69,54,69,53,49,67,72,82,59,78,66,81,77,59,75,82,81,68,81,74,79,2
Ángel Correa,84,78,88,83,82,86,74,83,83,81,84,79,55,75,70,65,74,65,83,48,68,59,53,44,50,70,64,41,1
Abdoulaye Doucouré,63,70,60,69,74,80,74,73,73,84,75,68,45,76,68,42,82,74,41,82,66,79,83,75,72,93,81,78,2
Gerard Deulofeu Lázaro,91,89,94,77,74,86,76,77,69,72,66,68,77,75,75,77,78,62,84,25,40,34,30,22,70,70,54,40,1
Mathieu Valbuena,81,79,86,92,77,82,64,76,74,75,79,76,68,77,82,77,82,77,82,34,48,38,26,34,60,73,37,52,1
Martin krtel,52,65,52,52,73,57,71,33,35,46,35,43,39,28,39,27,68,67,33,80,83,80,82,80,76,79,86,82,0
Kevin Volland,78,77,73,84,82,81,80,81,81,85,81,77,72,81,78,76,81,67,79,45,67,22,50,33,78,88,82,78,1
Sven Bender,65,72,63,61,78,60,81,49,39,73,62,54,34,65,43,30,74,69,33,82,75,83,86,88,73,83,77,82,3
Charles Aránguiz,76,69,80,85,76,82,76,75,64,80,75,68,76,81,78,76,84,83,75,74,53,74,71,72,61,87,63,80,2
Pablo Sarabia García,72,74,80,81,77,82,70,77,77,77,75,60,61,82,86,73,83,76,80,25,61,34,27,28,40,67,58,32,1
Wissam Ben Yedder,87,83,91,87,80,83,84,87,83,76,69,76,70,76,73,76,75,66,80,44,74,34,33,26,86,69,57,55,1
Bruno Soriano Llido,36,36,49,60,80,78,85,69,66,82,77,48,75,86,60,77,85,84,72,80,61,81,80,81,64,63,74,76,2
Pablo Fornals Malla,67,66,79,70,76,81,71,77,77,72,80,70,46,86,74,60,84,80,63,75,50,73,74,73,59,77,67,69,2
Manuel Lanzini,84,78,86,89,73,86,77,73,70,75,76,61,73,79,74,76,80,78,76,27,56,27,36,25,75,75,39,48,1
Franco Cervi,94,90,92,92,82,84,80,77,70,69,65,55,56,76,80,77,73,67,79,60,48,42,51,54,61,88,36,72,1
Stevan Jovetic,72,74,79,68,77,86,80,82,81,82,81,79,81,83,72,72,82,64,86,30,76,31,32,30,71,69,73,50,1
Marcos Paulo Mesquita Lopes,84,76,85,87,78,81,74,79,80,77,74,56,65,77,79,74,80,72,76,29,39,31,28,27,51,71,57,39,1
Djibril Sidibé,78,81,70,69,77,79,75,76,62,70,69,42,43,69,81,73,80,73,78,78,72,75,79,80,84,92,75,76,2
Kevin Vogt,66,85,59,47,78,72,79,55,50,79,58,51,53,67,60,62,79,84,50,83,78,82,82,78,54,74,86,82,2
Kerem Demirbay,68,68,77,77,81,85,77,79,72,76,76,59,70,82,72,81,83,81,86,57,46,66,60,53,73,75,67,70,2
Matteo Politano,86,85,91,83,78,81,70,78,72,79,83,67,70,76,79,76,77,66,70,25,41,50,12,12,51,66,38,61,1
Keita Baldé Diao,93,93,82,78,76,86,79,78,79,79,74,68,60,73,76,52,77,64,70,32,60,17,30,28,67,74,77,54,1
Marcelo Brozovic,69,71,74,74,75,84,78,69,69,81,82,65,69,81,72,74,84,84,79,80,62,76,76,73,68,84,66,77,2
Matias Vecino,75,69,66,56,84,85,82,75,61,79,78,62,56,82,71,58,84,80,64,77,75,77,78,73,67,82,75,72,2
Gary Medel,72,70,78,92,80,71,78,58,31,65,59,58,58,72,50,45,79,78,35,84,68,80,84,79,89,81,83,89,2
Vicente Iborra de la Fuente,39,35,51,31,76,81,76,77,69,81,65,66,73,80,53,70,83,81,66,81,79,79,80,74,64,71,86,78,2
Ricardo D. Barbosa Pereira,88,87,82,77,81,79,81,78,61,67,62,56,60,75,81,45,80,78,78,79,64,76,80,75,74,84,60,75,2
Iñaki Williams Dannis,92,94,80,55,78,81,71,76,77,85,78,68,64,75,78,53,79,66,49,21,70,52,38,31,86,75,85,66,1
Raúl García Escudero,47,57,66,64,86,85,83,85,79,85,83,55,76,83,78,68,81,79,72,69,90,69,74,63,76,74,82,84,2
Raffael Caetano de Araújo,74,66,83,83,82,85,79,82,78,77,74,83,72,81,78,77,83,76,79,45,63,43,42,31,70,62,62,66,1
Thorgan Hazard,86,77,91,83,80,83,76,80,68,78,77,80,83,80,77,79,81,72,83,41,38,30,47,35,63,77,62,57,1
Christoph Kramer,52,52,66,54,85,81,78,70,45,53,40,49,47,73,61,51,80,72,54,81,58,80,80,76,51,93,69,78,2
Lars Stindl,74,67,70,78,84,83,83,84,79,81,83,86,80,83,76,69,85,69,79,60,64,59,61,50,73,78,69,74,2
Daniel Caligiuri,77,79,76,74,81,83,76,78,72,79,82,68,86,79,87,61,79,70,81,77,65,70,73,68,77,86,70,74,2
Mark Uth,78,77,74,67,86,79,76,83,86,86,85,74,72,72,67,57,73,68,60,40,71,28,28,25,78,70,68,61,1
Carlos Soler Barragán,75,78,75,70,81,83,68,73,75,78,73,66,81,84,80,83,85,79,69,69,56,60,66,56,59,79,66,49,2
Santiago Mina Lorenzo,77,82,78,75,81,81,69,83,83,79,74,70,62,65,74,55,70,65,70,53,77,48,46,49,75,76,74,69,1
Marcel Sabitzer,83,77,75,79,85,81,75,81,79,86,81,78,65,79,70,63,79,67,74,55,56,58,55,51,75,84,76,70,2
Yaroslav Rakitskyi,69,75,72,74,78,78,79,53,57,88,88,53,50,75,68,78,79,85,75,83,69,83,84,82,74,83,75,83,2
Taras Stepanenko,72,64,60,74,79,79,82,64,53,76,71,56,52,69,63,45,82,78,60,83,69,80,80,77,71,83,78,89,2
Matthijs de Ligt,62,73,56,59,76,71,75,44,53,80,62,40,40,63,57,55,76,73,48,78,81,82,83,77,80,74,88,78,2
Duan Tadic,71,68,82,80,77,85,82,74,71,70,65,74,72,86,84,76,82,77,84,31,64,47,34,26,65,70,62,56,1
Pedro León Sánchez Gil,63,63,68,73,76,85,71,79,76,84,79,68,71,82,91,86,83,85,87,43,36,50,46,36,39,66,63,55,1
Younès Belhanda,77,72,88,78,79,83,72,72,75,79,80,69,81,81,80,79,79,76,79,67,68,50,54,55,78,85,63,76,2
Alan Dzagoev,82,73,71,72,81,82,79,77,75,80,73,72,65,82,75,75,80,76,74,72,67,69,72,71,74,78,66,69,2
Ryan Fraser,92,86,98,99,74,78,72,76,76,66,76,47,66,77,79,72,76,65,76,48,32,48,57,45,67,75,39,72,1
Domenico Criscito,78,77,68,65,78,73,75,68,56,68,59,62,70,75,82,66,80,81,72,77,69,84,82,83,80,89,73,79,2
Igor Denisov,68,65,78,77,77,79,78,64,63,68,69,60,62,72,67,54,81,75,62,81,59,82,83,73,70,87,64,89,2
Josip Ilicic,67,70,70,56,80,87,80,80,78,87,87,80,78,82,78,84,82,74,77,46,58,53,32,26,33,64,68,58,1
Kevin-Prince Boateng,67,65,77,68,79,84,82,79,77,84,78,83,67,76,75,71,82,78,81,71,74,59,78,74,76,68,78,83,2
Mario Gómez,63,71,62,50,80,75,85,83,82,82,74,78,69,62,60,36,70,50,68,20,82,40,31,20,76,62,86,73,1
José Luis Morales Nogales,88,87,76,78,75,83,80,77,78,74,80,64,76,72,77,72,75,68,82,58,54,63,54,45,62,79,60,58,1
João Filipe Moutinho,66,59,76,84,75,82,86,74,74,76,80,76,70,80,77,79,83,81,82,72,70,68,72,68,77,78,63,74,2
Jérôme Gondorf,78,71,79,88,79,79,76,70,68,78,75,64,67,79,72,75,83,77,74,70,60,68,71,75,87,94,78,87,2
Josef Alexander Martínez,89,92,91,90,79,78,75,84,84,79,65,73,70,58,53,57,68,55,68,20,77,20,20,15,86,72,73,66,1
Nicolas Pépé,92,84,94,78,81,81,76,83,80,85,77,66,68,76,75,72,73,54,85,29,52,33,23,22,71,71,58,45,1
Carlos Vela,78,80,77,77,77,82,79,81,81,73,80,82,72,81,79,71,81,63,79,37,70,31,22,14,68,67,67,57,1
Bafétimbi Gomis,69,70,59,58,78,79,82,79,84,84,75,79,83,69,61,62,75,46,61,38,82,22,32,35,74,68,83,52,1
Bradley Wright-Phillips,77,80,79,84,86,73,82,91,89,80,67,76,70,71,69,53,71,57,70,47,84,39,31,26,83,79,68,69,1
Renato Augusto,66,67,66,66,81,81,68,75,65,81,81,77,68,81,75,75,81,81,80,72,57,75,73,64,49,81,76,58,2
